,POSIXtime,yr,mon,day,hr,COS.60,CO2.60,CO.60,H2O.60,COS.7,CO2.7,CO.7,H2O.7
1366,1412173780,2014,10,1,15,466.256881,400.2303351,151.1340253,1.564795279,472.8017905,402.7943837,136.1470687,1.656807103
1367,1412177380,2014,10,1,16,470.4974408,399.4617611,136.4145153,1.563266215,479.7400226,407.1001678,140.4215138,1.662340251
1368,1412180979,2014,10,1,17,477.9245345,402.2595702,140.5494642,1.563108254,483.0021393,409.4007877,129.9663536,1.635024236
1369,1412184579,2014,10,1,18,488.8940415,403.934765,130.3268015,1.567623673,494.4860041,415.3266552,134.4880571,1.597994431
1370,1412188179,2014,10,1,19,483.9543601,405.5609908,133.7321956,1.565098492,486.3918713,425.5301216,141.0361665,1.579358755
1371,1412191780,2014,10,1,20,484.7483856,412.8808486,139.6507403,1.564370321,464.4493768,435.1009968,137.6043153,1.604217584
1372,1412195380,2014,10,1,21,476.1570651,423.2857516,137.8012974,1.563928633,487.0812918,442.5454143,134.8450216,1.606294247
1373,1412198979,2014,10,1,22,470.2808796,421.4157182,137.5959622,1.563988841,493.4797434,450.1017377,136.7121023,1.593690638
1374,1412202579,2014,10,1,23,493.6217018,420.0627187,142.9561693,1.563238436,466.673129,428.5845203,124.6277584,1.59312043
1375,1412206180,2014,10,2,0,470.7561239,418.1988916,130.7879797,1.568240754,469.0543213,404.8384146,104.3116797,1.60252273
1376,1412209780,2014,10,2,1,466.0283163,396.9659854,104.1963324,1.567725495,455.0264544,403.6225161,110.7346084,1.533406893
1377,1412213379,2014,10,2,2,457.589922,395.8541826,109.6699833,1.563579316,457.515018,399.4546174,111.0460834,1.587350659
1378,1412216979,2014,10,2,3,458.8740177,394.7056506,111.8448215,1.570174022,452.6068475,398.5234287,108.9447194,1.517658286
1379,1412220579,2014,10,2,4,457.2139946,393.3425218,109.7123401,1.569742081,448.558365,400.0024003,110.6172167,1.47194978
1380,1412224180,2014,10,2,5,449.3085363,393.1602676,111.1800826,1.568236634,463.1163811,397.7418902,113.6293213,1.507678379
1381,1412227779,2014,10,2,6,464.4755186,393.8676692,114.6356981,1.568127081,445.743366,394.5819676,111.0425747,1.46037909
1382,1412231379,2014,10,2,7,448.4496975,393.4254576,111.8105002,1.563448338,437.1509174,392.5147765,111.5288131,1.427832426
1383,1412234980,2014,10,2,8,438.383699,393.5145371,111.5334215,1.371935964,425.0369348,393.0524893,112.4470898,1.383876266
1384,1412238579,2014,10,2,9,427.9927021,393.7924527,112.5970117,1.365590796,427.5410921,392.9902087,111.7064465,1.345196768
1385,1412242180,2014,10,2,10,425.3270523,394.2769547,111.5140744,1.310694092,424.6665367,392.5454939,112.8030874,1.347515962
1386,1412245779,2014,10,2,11,428.3651062,393.7769302,112.494482,1.299830475,428.5583138,393.7449997,111.1640396,1.378562762
1387,1412249380,2014,10,2,12,433.1921279,394.5824506,111.3936115,1.322992332,436.8485744,393.4195787,110.7898427,1.422967367
1388,1412252980,2014,10,2,13,437.137166,394.2165137,111.4999431,1.377706662,441.4533274,395.1367216,110.5669718,1.409758849
1389,1412256579,2014,10,2,14,443.2622355,394.2268118,110.5282016,1.37350933,440.2106716,397.2201469,110.6216264,1.351989184
1390,1412260178,2014,10,2,15,439.8212954,394.3347859,110.8784316,1.326776318,437.4177966,400.5194902,111.2929532,1.371300669
1391,1412263779,2014,10,2,16,436.6068934,394.119242,112.4349541,1.316180461,445.0806689,401.5065744,109.5714407,1.386840931
1392,1412267380,2014,10,2,17,444.5127391,394.0627903,110.1673146,1.325569874,456.2028696,401.6250729,109.1386843,1.426288128
1393,1412270980,2014,10,2,18,445.2972927,394.1172882,110.390621,1.361125886,473.3055352,409.8465434,111.7687671,1.43846431
1394,1412274579,2014,10,2,19,447.8886694,395.199432,111.6615588,1.393538003,475.4164421,411.0984182,109.2535641,1.427329142
1395,1412278179,2014,10,2,20,449.3190496,396.3579959,113.0180023,1.361943953,460.772836,415.6713033,110.7174962,1.406573166
1396,1412281779,2014,10,2,21,454.0612697,406.4925108,115.8999946,1.386539372,462.8083829,414.3833945,113.1581817,1.426964582
1397,1412285380,2014,10,2,22,446.8354388,407.6993908,116.0499004,1.393912486,463.2751133,444.0279167,111.7290166,1.397328713
1398,1412288980,2014,10,2,23,447.4016653,410.7470761,121.4444212,1.391383305,453.4217204,477.4079355,105.8797271,1.419055934
1399,1412292580,2014,10,3,0,454.5046379,409.9740829,140.5385364,1.422804679,489.34313,514.824307,105.5078797,1.401946761
1400,1412296180,2014,10,3,1,439.7608159,415.6145783,134.4943582,1.410851215,475.9924554,496.9404125,115.9071404,1.417077814
1401,1412299779,2014,10,3,2,439.1633024,413.8922495,133.0806582,1.415083743,432.6269857,498.9710607,120.5426697,1.41855818
1402,1412303379,2014,10,3,3,432.2494328,436.6576232,130.1424826,1.428308701,428.5872339,490.3408864,128.538961,1.433690962
1403,1412306979,2014,10,3,4,438.6613299,437.6926721,129.9896902,1.418007989,448.0398071,511.8667216,133.3563305,1.427519163
1404,1412310580,2014,10,3,5,444.4613631,426.0573971,130.3955741,1.434871229,400.4822125,501.638597,136.2658128,1.483365816
1405,1412314180,2014,10,3,6,412.2585715,473.9878787,139.449362,1.464867211,413.8721087,468.8020789,137.7784331,1.627262061
1406,1412317779,2014,10,3,7,419.4912406,464.2109566,137.7486355,1.551411061,429.2454858,434.4727595,135.4199492,1.540670031
1407,1412321379,2014,10,3,8,423.9837585,441.2568215,138.607009,1.578183268,401.1859791,417.506574,136.3782676,1.535488966
1408,1412324979,2014,10,3,9,408.2725725,418.8739292,136.023862,1.578568045,410.4129659,406.1072365,138.4583504,1.541142238
1409,1412328580,2014,10,3,10,412.195973,408.6366024,137.8301966,1.583793003,420.4602851,401.3471766,140.8601169,1.424969969
1410,1412332179,2014,10,3,11,420.3911222,401.6297743,133.3330439,1.455468617,433.44237,401.9123081,141.5536216,1.355453379
1411,1412335779,2014,10,3,12,437.8519112,400.6053971,141.0878643,1.314142919,432.535839,399.1142636,139.2392324,1.325602759
1412,1412339380,2014,10,3,13,437.6381268,399.1280294,139.2823121,1.276145126,431.5584023,397.4558693,135.5552361,1.306721506
1413,1412342979,2014,10,3,14,428.9640925,397.6626187,136.5740294,1.268749581,442.1308277,397.6793731,134.4036387,1.304684634
1414,1412346578,2014,10,3,15,440.0009282,397.15129,134.6160249,1.252670056,438.8876736,402.7123945,134.3273054,1.354238556
1415,1412350179,2014,10,3,16,443.0159586,397.0477464,132.7579988,1.236875363,442.0903091,424.4906238,146.2562485,1.392164017
1416,1412353780,2014,10,3,17,456.403375,397.7145532,135.9704876,1.263956159,442.2077083,435.1802377,179.2776895,1.393472479
1417,1412357380,2014,10,3,18,444.0426355,406.9233043,183.0167464,1.334617211,470.4044034,446.3926071,210.2353147,1.388164121
1418,1412360979,2014,10,3,19,481.6911762,410.6666303,214.6328875,1.326768142,486.1377307,459.597189,219.689065,1.406960429
1419,1412364579,2014,10,3,20,484.0331392,414.2948745,186.5764064,1.299387402,468.9218354,458.613977,223.8591953,1.451529854
1420,1412368179,2014,10,3,21,474.4263735,420.0818698,225.3673519,1.303102835,453.5709422,454.0397644,236.1096971,1.429202897
1421,1412371780,2014,10,3,22,456.9588782,429.2248605,214.3044519,1.329800447,444.4184026,465.6111732,226.0496403,1.340626098
1422,1412375380,2014,10,3,23,436.4591127,430.3600259,199.0907228,1.27841742,454.3052259,458.0056922,192.2281591,1.343632908
1423,1412378979,2014,10,4,0,455.2807769,437.322464,187.7245059,1.221478212,454.59266,447.5819309,181.6982323,1.302530397
1424,1412382580,2014,10,4,1,461.1702935,434.2245666,182.6728123,1.274512793,428.3614351,446.4161738,183.2109124,1.285557636
1425,1412386180,2014,10,4,2,433.8416503,438.4199427,185.2145828,1.268838003,437.2751323,450.6033923,186.6119115,1.25612272
1426,1412389779,2014,10,4,3,437.6269398,440.0117924,194.1236094,1.260838198,437.6409969,445.697846,184.0214453,1.234697542
1427,1412393379,2014,10,4,4,442.2100023,440.7954233,191.3497688,1.250353869,438.1474265,439.9123626,169.5369842,1.202452999
1428,1412396979,2014,10,4,5,443.5831904,435.7474515,179.2398325,1.23492574,447.7747936,437.8637595,160.992941,1.221642981
1429,1412400580,2014,10,4,6,451.1280881,434.5606699,159.1565013,1.267529497,440.2752996,426.5243179,164.3237388,1.263425377
1430,1412404029,2014,10,4,7,348.8833611,381.1829917,145.4863102,1.325439465,482.8874461,400.2539804,134.2951657,1.257498797
1431,1412429497,2014,10,4,14,504.2127579,399.2042172,132.4067292,1.191195124,462.3223065,402.7751062,151.9866134,1.305033368
1432,1412432979,2014,10,4,15,455.4302835,398.5376586,144.3528015,1.223866215,448.0015766,404.9149141,159.7542013,1.302064613
1433,1412436580,2014,10,4,16,451.8475313,400.9259261,159.5811797,1.227859148,430.5002031,409.0865577,161.7755871,1.325533149
1434,1412440180,2014,10,4,17,428.3281567,403.3110867,162.9907944,1.277941185,462.0945647,410.6094435,161.0261801,1.2968991
1435,1412443779,2014,10,4,18,446.2306557,406.692231,160.7376545,1.265214637,451.1490431,413.5101537,160.9012039,1.278011872
1436,1412447379,2014,10,4,19,449.0485244,409.1950969,161.2856488,1.239136606,434.2321157,417.8849514,162.3989892,1.261721526
1437,1412450979,2014,10,4,20,433.8864751,411.3915253,160.9994111,1.21987236,446.8172004,407.3579819,132.1343375,1.315415795
1438,1412454580,2014,10,4,21,430.4547718,420.0941356,163.5823675,1.230208659,456.9004261,393.5315028,104.786077,1.340367437
1439,1412458179,2014,10,4,22,458.816322,392.5961089,105.5946037,1.306746578,445.716295,393.7434109,104.2097138,1.299310272
1440,1412461779,2014,10,4,23,449.8683533,392.7648872,104.2639192,1.284465433,454.4638495,393.6182678,102.8415611,1.244669178
1441,1412465379,2014,10,5,0,452.1221074,392.7826869,104.3156055,1.226870209,462.975713,393.0323687,102.45532,1.188733828
1442,1412468979,2014,10,5,1,458.3701333,391.9143769,103.3058131,1.145773757,453.1818073,393.1421634,101.8497202,1.19624751
1443,1412472580,2014,10,5,2,454.9503012,391.6628124,101.9351744,1.126182514,453.1169598,393.5856273,102.5096997,1.224369582
1444,1412476180,2014,10,5,3,454.8561175,392.1370479,102.8524899,1.187496578,444.3475976,393.1583388,103.4063226,1.142348337
1445,1412479779,2014,10,5,4,445.0419513,391.9183683,103.7043774,1.102962472,441.8103719,393.1256297,103.021777,1.196237605
1446,1412483379,2014,10,5,5,440.7078198,391.9568169,103.641929,1.13520905,442.5172956,393.0775075,100.5614166,1.222678485
1447,1412486979,2014,10,5,6,438.4471826,392.0873661,101.1227446,1.172771564,439.741322,392.5237637,103.6755408,1.204169864
1448,1412490580,2014,10,5,7,442.7566637,391.7659259,103.6088936,1.138718994,435.31954,391.8406092,104.1828514,1.142287301
1449,1412494180,2014,10,5,8,437.438687,391.5406338,105.2288598,1.079336946,410.6887849,390.7623369,103.8976208,1.067068117
1450,1412497779,2014,10,5,9,418.8727667,391.2638411,104.6959024,1.011150122,411.0765912,390.8538139,104.8417051,1.015603692
1451,1412501379,2014,10,5,10,414.8091744,391.0884767,104.652883,0.949678909,415.1049038,390.5283824,104.769048,1.037588631
1452,1412504979,2014,10,5,11,419.6723553,390.8762661,104.9304184,0.970306497,441.8045495,390.7170916,104.4525013,1.099905523
1453,1412508580,2014,10,5,12,441.008648,391.1597693,104.795021,1.01814025,421.8130442,390.865104,103.9878376,1.112248358
1454,1412512179,2014,10,5,13,431.4804795,390.9065241,104.5111061,1.046667765,444.8719031,389.6663708,103.7997875,1.178851015
1455,1412515779,2014,10,5,14,440.8527581,390.7422606,104.1502881,1.115085475,434.7204185,391.467457,103.9192248,1.189736217
1456,1412519380,2014,10,5,15,435.9005394,390.6596968,104.3576399,1.130475922,444.570699,392.6499695,103.4195361,1.208914393
1457,1412522979,2014,10,5,16,442.2943158,390.7554996,103.956447,1.180622919,447.0223444,393.3474089,104.1054155,1.21090569
1458,1412526578,2014,10,5,17,446.20577,390.9456288,104.4873659,1.175789107,458.090849,392.8621297,104.5794926,1.244472259
1459,1412530179,2014,10,5,18,458.3415036,391.0804592,105.0445417,1.201251802,461.3148901,392.8731109,103.2534444,1.304518389
1460,1412533780,2014,10,5,19,459.5320784,390.3557473,103.9256318,1.264006145,452.3682852,393.6347912,104.8455626,1.34493162
1461,1412537380,2014,10,5,20,462.9652943,390.5380019,104.8399245,1.307585964,442.7485198,394.7869902,106.3815087,1.380962374
1462,1412540979,2014,10,5,21,444.5150396,391.432203,105.8296643,1.345260587,443.5986379,404.589576,120.501167,1.400569215
1463,1412544579,2014,10,5,22,442.2933595,395.5056279,121.8598803,1.396059595,444.7471722,415.6295938,138.3068849,1.403543636
1464,1412548179,2014,10,5,23,444.6851118,412.7329902,155.0788757,1.370391969,448.1362968,420.4933489,132.998467,1.400030424
1465,1412551780,2014,10,6,0,443.6455175,417.9880343,138.7680884,1.374853436,611.8129102,423.8432276,127.898171,1.388362184
1466,1412555379,2014,10,6,1,459.4237703,415.2938805,130.4506871,1.373146899,530.6920631,418.7853985,126.6586836,1.389890052
1467,1412558980,2014,10,6,2,499.8519893,414.5607376,126.0154746,1.369810726,452.9840044,417.9943936,127.0722463,1.315094278
1468,1412562579,2014,10,6,3,459.4104837,414.1019682,134.8559663,1.316545922,444.713861,419.489994,135.1048093,1.323816987
1469,1412566179,2014,10,6,4,440.2154313,419.3060467,129.0232857,1.341832207,448.2981196,413.0246921,162.1283709,1.331181818
1470,1412569780,2014,10,6,5,448.8269203,413.5603264,158.2453376,1.284257905,447.9292207,413.7544287,161.3667751,1.361046172
1471,1412573379,2014,10,6,6,455.8074013,411.9052286,158.0213599,1.312775154,407.9056122,416.9029052,159.0511201,1.288125053
1472,1412576979,2014,10,6,7,408.9254285,417.3983208,160.4306994,1.259201257,446.5873013,414.9988391,161.6236991,1.235672207
1473,1412638179,2014,10,7,0,455.0286584,413.5931129,162.7828972,1.2159925,428.9391918,415.533942,160.6471381,1.234347762
1474,1412641780,2014,10,7,1,428.8723654,414.3063731,162.8526919,1.21174537,425.0617203,416.1939256,158.728953,1.224055952
1475,1412645379,2014,10,7,2,420.563932,414.9912542,159.3960223,1.197417165,428.7814106,416.2562451,157.6121816,1.266047678
1476,1412648979,2014,10,7,3,423.922117,415.6946157,158.3008958,1.223634064,429.3116575,414.5688464,155.6266994,1.300327106
1477,1412652579,2014,10,7,4,422.4807038,414.6265045,157.5735071,1.256278101,454.3015165,412.7607799,150.9979483,1.341467814
1478,1412656180,2014,10,7,5,445.5613006,412.9230362,152.8667867,1.299917291,457.9483581,406.8643422,135.5190337,1.434179383
1479,1412659779,2014,10,7,6,466.4198922,409.4264036,144.2151236,1.354961006,445.9856272,400.0021134,118.5061671,1.238682071
1480,1412663379,2014,10,7,7,440.7247189,400.41783,119.3789163,1.255631285,466.2636055,399.4207006,119.321049,1.266966025
1481,1412666979,2014,10,7,8,448.7233449,399.9497475,119.3944097,1.209971997,449.3216534,399.8878283,126.6007146,1.305728044
1482,1412670579,2014,10,7,9,448.3664649,399.0418055,121.7009711,1.26435588,456.3190134,406.1072158,157.9798072,1.332952288
1483,1412674179,2014,10,7,10,451.6378075,405.2839549,153.5729721,1.285787472,455.5265149,395.8371904,121.0295402,1.269138808
1484,1412677779,2014,10,7,11,456.4634755,398.9393536,133.3121564,1.294541483,458.4115973,392.0766201,109.716567,1.080035577
1485,1412681379,2014,10,7,12,458.9902747,392.7460758,109.4966589,0.975639902,442.3782537,389.0387678,113.2584484,1.186568996
1486,1412684979,2014,10,7,13,446.8144102,389.6560375,111.3739828,1.307362891,434.0044763,390.1987623,118.3254838,1.106058798
1487,1412688580,2014,10,7,14,439.3010707,390.0867915,118.8804735,1.394650698,425.4397664,389.3906269,116.118486,1.023024432
1488,1412692179,2014,10,7,15,434.0439894,389.0463041,117.1437328,1.435878953,429.5304579,391.472349,116.0669469,0.987653334
1489,1412695778,2014,10,7,16,435.1354022,390.4515342,116.7892635,1.369322608,431.1891615,393.303298,115.7440605,0.983654779
1490,1412699379,2014,10,7,17,429.8280788,392.4653696,118.3682096,1.173084623,431.5659301,394.8693118,125.4540754,1.001357344
1491,1412702980,2014,10,7,18,424.9411463,394.0169332,123.5681096,1.103554162,438.3097593,397.2303564,131.4776144,0.998647133
1492,1412706580,2014,10,7,19,434.8254012,396.0208424,129.682706,1.034377252,433.2269276,397.966441,128.3511151,0.967219968
1493,1412710179,2014,10,7,20,431.6060223,397.267329,130.0562159,0.997809786,435.1840991,399.195054,126.0588955,0.978375776
1494,1412713779,2014,10,7,21,433.2112234,398.5781024,127.2298637,0.972190321,438.350839,397.7015676,119.1270559,0.989829241
1495,1412717379,2014,10,7,22,433.4922368,397.4702306,120.4499391,0.967959408,437.4436403,396.8757917,117.9413984,0.982219054
1496,1412720980,2014,10,7,23,434.5755144,396.1944447,118.3974758,0.966328472,442.6374917,399.4770804,124.4226192,1.00036432
1497,1412724579,2014,10,8,0,442.8971447,398.7397424,124.4175851,0.985045159,437.2436534,403.0782666,138.3026195,1.004875931
1498,1412728180,2014,10,8,1,438.7002499,401.5240892,131.657169,0.99021843,441.8021781,404.1182879,143.7544218,0.982194601
1499,1412731779,2014,10,8,2,441.5855568,403.6293692,146.0725329,0.9693148,438.3768022,405.1312098,150.2072139,0.984122118
1500,1412735379,2014,10,8,3,438.5574302,404.2237823,150.2794345,0.971281589,441.0548894,405.5861946,136.7172668,0.968188604
1501,1412738979,2014,10,8,4,438.3776646,405.2816436,140.497703,0.955549951,433.5799155,407.5325053,128.8260715,0.93471685
1502,1412742580,2014,10,8,5,427.3237736,405.2272341,129.5851684,0.942794253,451.9931756,406.9101452,129.910623,0.972586112
1503,1412746179,2014,10,8,6,425.4292619,406.6344461,129.1789938,0.947658758,438.7944551,404.601826,128.6999898,1.005074045
1504,1412749779,2014,10,8,7,431.1669534,405.5324573,129.9208694,0.974810297,437.4168342,401.8323494,129.303996,1.043461139
1505,1412753380,2014,10,8,8,433.1312271,402.7840753,127.834001,0.999412911,434.1557608,398.5308541,128.0667527,1.05391364
1506,1412756979,2014,10,8,9,431.3986111,399.6872598,128.5808205,1.024151425,437.0525049,394.6903794,139.8710408,1.046840586
1507,1412760578,2014,10,8,10,434.0092967,396.3696888,136.3822624,1.008630431,450.3231262,402.8915424,186.2505217,1.103595517
1508,1412764179,2014,10,8,11,449.1614614,400.0618719,175.8637527,1.048509385,445.564664,406.1589434,197.6957265,1.215481234
1509,1412767780,2014,10,8,12,448.7844983,407.1653684,199.8053839,1.131687654,453.1128296,405.6789928,182.5868461,1.328076778
1510,1412771380,2014,10,8,13,447.9626532,406.0428418,181.4963213,1.265044616,455.2988429,403.475916,174.373846,1.348087605
1511,1412774979,2014,10,8,14,457.2667852,403.1682534,176.4172906,1.295793142,467.3805922,404.4678756,169.2388196,1.401353724
1512,1412778579,2014,10,8,15,466.1609728,404.0063397,168.3581582,1.335660587,467.6733642,406.7609648,165.9835356,1.425664723
1513,1412782179,2014,10,8,16,466.0720351,405.6078033,168.2760886,1.391538492,454.7979392,406.2418614,145.2054199,1.431861747
1514,1412785780,2014,10,8,17,465.0431655,405.7723223,148.899407,1.38905162,487.8818743,405.3530875,147.446034,1.475368504
1515,1412789379,2014,10,8,18,484.4776315,405.0298592,146.2783663,1.429519595,455.4236798,405.491599,139.9234405,1.459968839
